img_path,comm_snr,radar_feat,radar_max,radar_std,radar_peak_idx,channel_type,path_loss,shadow_fading,rain_attenuation,target_rcs,bandwidth,modulation,ber
train2017\guatemala-volcano_00000019_pre_disaster.png,-21.321887681090743,-102.84215132960452,59.70164159627408,10.036285921338301,593,Rician,170.21522056552237,0.11615190250359124,25.795928484856926,1.0,49.254737851041014,QPSK,0.45721615070850463
train2017\guatemala-volcano_00000023_post_disaster.png,8.691846953117858,-91.82696610450463,69.42711787384908,10.651771645169495,400,Rician,165.88302338638073,-0.7339704426705053,15.665393387167446,1.0,44.51172440983035,QPSK,0.030707707066615242
train2017\guatemala-volcano_00000023_pre_disaster.png,-46.64640480713462,-113.40380217255323,41.731074607006164,7.427567095014384,22,Rician,173.388446696291,-1.1264644724876158,37.171704052023834,1.0,69.88311251721868,QPSK,0.4976738106457491
train2017\guatemala-volcano_00000024_post_disaster.png,28.9963495507366,-76.75952514651487,43.646606826843374,8.315649595297263,64,Rician,157.42489799180586,0.1326863050207895,5.916093587836799,1.0,62.41911987814345,16QAM,0.001567577220996541
train2017\guatemala-volcano_00000024_pre_disaster.png,9.019009809310871,-91.90694287795844,48.44538892760321,8.431534257054144,7,Rician,164.97766468217856,-0.38405608156569737,14.114755841811569,1.0,65.45194257769484,QPSK,0.028667261353342688
train2017\guatemala-volcano_00000025_post_disaster.png,-15.099674752628028,-104.17745473217599,52.92760235877722,9.577377742974726,23,Rician,170.2338571230575,-1.507065606499102,25.85133598406852,1.0,60.64973466179858,QPSK,0.41342811236400084
train2017\guatemala-volcano_00000025_pre_disaster.png,-17.918216622823046,-107.42929837556589,38.63677215773176,7.37325379083984,65,Rician,169.6704030597553,0.9184900243235719,24.227594095530154,1.0,63.43553308781148,QPSK,0.43696522365132373
train2017\guatemala-volcano_00000026_post_disaster.png,8.448457368833342,-91.37730755063176,61.15389058801145,10.696039472179642,485,Rician,163.6798839590025,1.1033107882817865,12.155822054014116,1.0,64.06446060256644,QPSK,0.03230981280012962
train2017\guatemala-volcano_00000026_pre_disaster.png,-27.634617828610608,-106.99588653445494,48.99549367792879,8.870441672965184,539,Rician,172.61772782958244,-0.2963051715726814,34.015474023226986,1.0,66.06987363850352,QPSK,0.4792573102047146
train2017\guatemala-volcano_00000027_post_disaster.png,-26.65063557324414,-105.92986324227654,42.73573607371677,7.776850821455901,181,Rician,170.54186286949917,-2.3427214781490595,26.784483709923304,1.0,65.25015815190808,QPSK,0.47677428069838773
train2017\guatemala-volcano_00000027_pre_disaster.png,-7.2566284521522135,-101.97595106372546,40.62270321504732,7.015097701085238,397,Rician,168.3484050954799,-0.9887318668811327,20.80704424868627,1.0,61.059068035323804,QPSK,0.3010627219344353
train2017\hurricane-florence_00000000_post_disaster.png,-19.508269355838635,-106.86529159055588,31.82237075258211,5.415892128688752,588,Rician,170.14140098329386,-0.5301210171858005,25.57762319581458,1.0,46.459760998421324,QPSK,0.44738152525150093
train2017\hurricane-florence_00000000_pre_disaster.png,-0.8612749894766992,-85.04942675954437,38.560260772320476,6.4977103184565115,196,Rician,159.56302610192168,0.973432577727841,7.5673085289162705,1.0,63.772976815089436,QPSK,0.16437264658907053
train2017\hurricane-florence_00000001_post_disaster.png,-15.809814849288223,-105.31137894660738,45.50385006607044,8.390759766161874,512,Rician,169.85508276728484,-0.43264118155616943,24.748237454702036,1.0,41.941273090865394,QPSK,0.4200434413714188
train2017\hurricane-florence_00000001_pre_disaster.png,-0.4076124332877583,-97.15151237701399,42.72576786459568,7.580227405001047,42,Rician,166.83008367149827,-3.4883947689363692,17.470056902809503,1.0,57.117255064855435,QPSK,0.1548358536928967
train2017\hurricane-florence_00000002_post_disaster.png,-30.11755241585395,-111.32412352351997,36.830264114013545,6.552517269239416,517,Rician,171.61128410754822,0.6710066263109097,30.293840979393224,1.0,50.978492244278165,QPSK,0.4844087427293593
train2017\hurricane-florence_00000002_pre_disaster.png,37.83430195101997,-70.2138999586746,52.74859865946539,9.683058482547025,594,Rician,154.4955635143629,-1.861477285139667,4.222486907994188,1.0,69.39752646619766,16QAM,0.00020568933038755954
train2017\hurricane-florence_00000003_post_disaster.png,-2.432148356287954,-96.4015932579942,35.923126185276885,6.336844959428545,545,Rician,166.42957522959296,0.4517821874104873,16.682798237726946,1.0,68.52850004415139,QPSK,0.19852770792788405
train2017\hurricane-florence_00000003_pre_disaster.png,-71.14848362275923,-112.92427820836096,26.168667778388595,5.255241333050029,10,Rician,173.21403309647297,0.30034990106538073,36.43273633498826,1.0,42.213903897052596,QPSK,0.4998614693708773
train2017\hurricane-florence_00000008_post_disaster.png,28.014291192092667,-75.82986050333308,55.514706176376485,8.74921905031929,178,Rician,157.04750348648207,2.567203189814119,5.664548639742223,1.0,66.92757062673954,16QAM,0.001962987240069214
train2017\hurricane-florence_00000008_pre_disaster.png,-1.2040649695024104,-90.78361002522804,74.9625116965654,12.52478074833923,81,Rician,165.22194272353556,3.9108830800161094,14.51734748486493,1.0,55.46198101837085,QPSK,0.17169791559648306
train2017\hurricane-florence_00000012_post_disaster.png,-34.80735647890506,-113.67367525791131,28.204514920101776,5.073726192418585,441,Rician,173.08623750957713,-0.9252739696400277,35.90062517418804,1.0,63.68894631084284,QPSK,0.49091070058970243
train2017\hurricane-florence_00000012_pre_disaster.png,21.58945708680718,-84.27237880104934,61.34683318637836,11.06077506194328,533,Rician,160.5072231998488,1.657216479645463,8.43628603031322,1.0,40.383780348810205,16QAM,0.008449779399224089
train2017\hurricane-florence_00000015_post_disaster.png,-23.460986252157024,-108.22573157534357,49.056182409500124,9.413060288818649,514,Rician,171.3717745556818,-0.1525771793423508,29.46991367982332,1.0,48.554048688359565,QPSK,0.4665077613617924
train2017\hurricane-florence_00000015_pre_disaster.png,33.06150891706657,-67.01689281426864,71.61453350609531,12.662988002912485,511,Rician,151.92423136320988,-0.974769614263477,3.140521017016799,1.0,68.37504793312216,16QAM,0.0006165315052889531
train2017\hurricane-florence_00000016_post_disaster.png,5.515672982563257,-90.07126130959108,35.77775735672676,6.874354704461944,172,Rician,163.42509360897714,-0.7403053750790494,11.804424435147755,1.0,50.73935597826834,QPSK,0.05820027367725028
train2017\hurricane-florence_00000016_pre_disaster.png,-3.774033747936631,-100.14689174893405,75.85086048336076,13.534343569186381,458,Rician,168.4633322725615,-0.47711205035616866,21.084181669352766,1.0,46.933179882373175,QPSK,0.22821804732838913
train2017\hurricane-florence_00000018_post_disaster.png,24.233959029392107,-82.69109407082507,48.854307268408746,8.897937745965955,150,Rician,159.559822111807,0.02680317872408754,7.564517667932396,1.0,64.28138913743244,16QAM,0.004649679702592724
train2017\hurricane-florence_00000018_pre_disaster.png,35.905487509601784,-70.27466098754702,48.63604353664952,8.504287816485636,87,Rician,154.28575201197643,0.7348100488281561,4.121712891289014,1.0,45.13100912046707,16QAM,0.0003205851642910096
train2017\hurricane-florence_00000020_post_disaster.png,-42.444717981734854,-111.95817749321206,40.74564587404574,7.5827703010278285,554,Rician,173.7627380752537,-0.03691422399077445,38.80851632908594,1.0,65.63065554241795,QPSK,0.49622669650300527
train2017\hurricane-florence_00000020_pre_disaster.png,-28.725662936325286,-110.15248333070275,28.237510868930435,4.979704321697691,525,Rician,172.32984559774945,-1.0122341779735105,32.90655482185632,1.0,40.33787031107068,QPSK,0.48170232730150525
train2017\hurricane-florence_00000022_post_disaster.png,-36.28668602328943,-111.01129675819733,36.251891073061046,6.830246473449112,100,Rician,173.3441677998661,0.6985223266159077,36.98269245571805,1.0,54.806586170223035,QPSK,0.49233372050486074
train2017\hurricane-florence_00000022_pre_disaster.png,34.36278313493699,-74.92479716669538,44.3412308730368,7.889109108656151,143,Rician,155.11076165392515,1.5187387719380614,4.532399872667599,1.0,60.5938894657666,16QAM,0.00045712587005475314
train2017\hurricane-florence_00000023_post_disaster.png,-39.387977440402025,-111.57288697868714,47.132799630595976,8.928984158907268,33,Rician,173.80485969453528,-3.2737778181708204,38.99717260501814,1.0,64.8764372639986,QPSK,0.49463529145130014
train2017\hurricane-florence_00000023_pre_disaster.png,-24.548508101870326,-106.46495678373452,40.5828040424325,7.623114097273436,188,Rician,171.6265842614215,-0.5610160297803909,30.347250464713365,1.0,60.59132240786737,QPSK,0.4704345820279023
train2017\hurricane-florence_00000024_post_disaster.png,6.390488460548598,-88.77997592941585,37.9630220513415,7.158842324244559,151,Rician,163.04747840277204,-2.1631236461135983,11.302227792787301,1.0,62.11553773237162,QPSK,0.04908984889518775
train2017\hurricane-florence_00000024_pre_disaster.png,-33.6452081082253,-107.75673429695763,46.349268263557036,9.345742991796072,494,Rician,172.89633993510222,-4.086670959127471,35.12425591294076,1.0,54.09930812305195,QPSK,0.48960999366017266
train2017\hurricane-florence_00000026_post_disaster.png,-109.24095664691345,-108.76422293182276,47.55103254137471,8.860164352567674,72,Rician,172.23035246116666,-1.5162064865513374,32.531774933717145,1.0,63.31808553130047,QPSK,0.49999827447136014
train2017\hurricane-florence_00000026_pre_disaster.png,-1.8679405033683902,-101.40650511464086,35.15927837090522,6.386819238678184,591,Rician,166.9652126280729,-3.15788967400788,17.743968890492575,1.0,48.70125516357768,QPSK,0.18611297536805987
train2017\hurricane-florence_00000027_post_disaster.png,-31.42480402080977,-105.78189393706734,54.22971719188149,9.392837363499787,367,Rician,172.7174004154003,3.4484102292538967,34.408057614324896,1.0,57.07334278652328,QPSK,0.48658553223442685
train2017\hurricane-florence_00000027_pre_disaster.png,-25.62304417267503,-105.72699077254535,58.33719991187685,10.007264308357817,140,Rician,172.90411588543478,2.5697552175448197,35.155714608965205,1.0,45.10759575006868,QPSK,0.4738649279919248
train2017\hurricane-florence_00000028_post_disaster.png,-25.938863287568516,-107.45822822461456,57.181975692131395,10.412956112426652,178,Rician,171.78978708729107,-0.5934015858416396,30.922848331254805,1.0,44.288483265058105,QPSK,0.47479571618123895
train2017\hurricane-florence_00000028_pre_disaster.png,-12.473352050227316,-101.20997936424588,48.73375875831108,9.36959579749283,150,Rician,169.17325800376645,2.048153395775148,22.879842796412994,1.0,51.76898843561489,QPSK,0.3842952576998597
train2017\hurricane-florence_00000030_post_disaster.png,29.251922469461952,-75.02094795185559,45.701885705978526,9.570842657398321,232,Rician,157.68658129528504,2.3607953339552834,6.097042197035551,1.0,40.50265163064161,16QAM,0.0014783874604908376
train2017\hurricane-florence_00000030_pre_disaster.png,-28.543928562884744,-108.25830013684467,48.87414841717364,8.25637264516903,216,Rician,173.04741065430957,-1.540971421077122,35.74050368832579,1.0,50.86297265866085,QPSK,0.48131598761233185
train2017\hurricane-florence_00000031_post_disaster.png,10.91798432143672,-94.94217561742687,27.858737338207618,4.992809527665614,190,Rician,163.43226624189293,-2.005710520331765,11.814176317258445,1.0,41.01424484135464,16QAM,0.07813578650303482
train2017\hurricane-florence_00000031_pre_disaster.png,-0.1881212290414855,-88.61192446377784,27.705273766312576,5.078301600225386,63,Rician,161.96470639338654,1.320285290686715,9.977585445222855,1.0,64.00269456574757,QPSK,0.15029563754381758
train2017\hurricane-florence_00000032_post_disaster.png,-42.3307827757677,-111.98121881337109,37.29617672828552,7.359910260434835,510,Rician,173.88132961583253,-1.622814738684106,39.34201655224118,1.0,52.85731388705447,QPSK,0.49617687788907716
train2017\hurricane-florence_00000032_pre_disaster.png,-20.442566062064298,-101.215064321287,44.390620730970916,8.153710037600112,198,Rician,170.340765493162,3.713072117901277,26.17148770764892,1.0,47.27141134028298,QPSK,0.452696920714045
train2017\hurricane-florence_00000036_post_disaster.png,-36.086386423672685,-114.4638934952937,44.453608755322136,6.919630376313206,586,Rician,172.84951027995123,2.5275731475057697,34.935394354055546,1.0,41.9121552097539,QPSK,0.4921549228467616
train2017\hurricane-florence_00000036_pre_disaster.png,-6.762135204804894,-97.62981720743608,43.71766889886251,8.48084817843011,144,Rician,168.5877476729996,1.041509093379256,21.38836168792216,1.0,63.867976095408025,QPSK,0.29139036624265646
train2017\hurricane-florence_00000037_post_disaster.png,-12.18816609324974,-99.11651825398042,78.86710354421743,11.888672105283524,84,Rician,169.89588777277717,-2.876093230747031,24.86477448116767,1.0,68.2035986438617,QPSK,0.3806499326132334
train2017\hurricane-florence_00000037_pre_disaster.png,8.885306191986981,-91.99593268449829,47.176220245569,7.956053371452525,432,Rician,165.78790351299898,-3.244618279235884,15.494776334621541,1.0,48.75420501369712,QPSK,0.02948580254106553
train2017\hurricane-florence_00000042_post_disaster.png,17.045006382805227,-86.72501642459534,75.59097080249148,12.921106570735981,13,Rician,162.75645043919582,1.6938623749622834,10.929811146247326,1.0,64.55902168564015,16QAM,0.022994261151555118
train2017\hurricane-florence_00000042_pre_disaster.png,17.046581324403288,-82.62370848033771,41.39879378810074,7.879191023202282,46,Rician,159.72793957133314,-3.2087815262286226,7.712356821968754,1.0,48.004431444379485,16QAM,0.022986490057154918
train2017\hurricane-florence_00000043_post_disaster.png,-11.941514593313379,-98.99791743275344,43.88220911405004,8.080132281235247,5,Rician,170.56095334718708,3.8363928884189376,26.8434173297816,1.0,63.96338035939204,QPSK,0.37741610261222164
train2017\hurricane-florence_00000043_pre_disaster.png,15.527121775438072,-87.119881315869,60.03730177475624,11.16472835701951,526,Rician,161.77132149878176,1.6505214122811938,9.757896580627948,1.0,60.4735391251364,16QAM,0.03171568878318981
train2017\hurricane-florence_00000044_post_disaster.png,33.1701504817224,-73.62411643039918,47.790618242195286,8.627321904786902,91,Rician,154.35164788602737,-1.9373402661480819,4.153101357234499,1.0,67.55830472547518,16QAM,0.0006013273473630121
train2017\hurricane-florence_00000044_pre_disaster.png,3.8294838985229034,-94.23591597276278,69.30225799689777,12.54595802425764,122,Rician,166.83708660420746,-1.4326167962367107,17.48414768334898,1.0,47.449674124106174,QPSK,0.07952730947710873
train2017\hurricane-florence_00000045_post_disaster.png,-5.757057117548613,-100.15334466602116,68.56208282250525,12.872586463486735,486,Rician,168.45574090111324,-1.2396000942674843,21.065762378137226,1.0,64.50515485516948,QPSK,0.2709332960844417
train2017\hurricane-florence_00000045_pre_disaster.png,38.772633145268806,-68.48553848185263,36.10193965516954,6.737750329415422,141,Rician,154.0739846804996,-0.19529796013836712,4.022438103684663,1.0,54.468308143750605,16QAM,0.00016574129015445305
train2017\hurricane-florence_00000048_post_disaster.png,-35.70901561413683,-107.54594316087889,63.89955728399516,11.17318411141571,272,Rician,173.7215019517074,-2.543299002046159,38.624710165862155,1.0,62.37285847035019,QPSK,0.4918066613295627
train2017\hurricane-florence_00000048_pre_disaster.png,18.761943364457416,-87.42236698861264,44.80104379067831,8.824147778017924,580,Rician,162.08026801357187,-1.3736309127380186,10.111219459449483,1.0,55.85706396059626,16QAM,0.015837657250891868
train2017\hurricane-florence_00000049_post_disaster.png,-17.588293240184953,-105.56848466829818,45.61631258062355,7.479685391338706,492,Rician,170.49354842195964,5.352745355691013,26.635911121708126,1.0,63.26659491179846,QPSK,0.43456589629242115
train2017\hurricane-florence_00000049_pre_disaster.png,-1.8890142591663333,-87.80762414682847,43.74149091016636,8.02123980144012,106,Rician,163.00300427757148,0.6661482591140115,11.24450520608181,1.0,40.14581108813762,QPSK,0.18657450246596546
train2017\hurricane-florence_00000051_post_disaster.png,-9.335578532430961,-98.01438595292468,53.20999133529596,8.439009581088301,427,Rician,167.68947669681435,0.5208575221530791,19.286968483941976,1.0,67.10872943170729,QPSK,0.33846908625612765
train2017\hurricane-florence_00000051_pre_disaster.png,8.1565843603722,-91.39912337269764,45.25085671344641,8.876231547618305,470,Rician,166.41796815474095,-0.3945705936287584,16.660519671838735,1.0,51.100186844141895,QPSK,0.0343296830145442
train2017\hurricane-florence_00000053_post_disaster.png,-22.109372489358353,-105.74227329425588,39.943325304159124,7.199534298119095,506,Rician,170.01987197180185,0.710488161074786,25.222244686974594,1.0,52.065268727016665,QPSK,0.4609006587399813
train2017\hurricane-florence_00000053_pre_disaster.png,-27.17418280201457,-110.07603859414884,30.388673842852562,5.59511636472165,215,Rician,171.97556616728014,0.7342272958945394,31.59136885758825,1.0,69.91332447664624,QPSK,0.4781301889877698
train2017\hurricane-florence_00000054_post_disaster.png,23.170869594120674,-81.94104155609037,75.55182091009696,12.562634218853873,497,Rician,159.23661611254875,-3.8233068315908283,7.288211071460584,1.0,53.86357646792143,16QAM,0.005916446635461647
train2017\hurricane-florence_00000054_pre_disaster.png,-37.3398508261793,-109.98542116785471,40.2625347229068,7.687393387145984,405,Rician,173.24775771044784,1.2528875914802362,36.57446831661234,1.0,61.12503242014831,QPSK,0.49320894259875186
train2017\hurricane-florence_00000055_post_disaster.png,-26.821131102974366,-108.89696563693748,47.01731835702584,7.583304515069816,66,Rician,171.96436682056043,3.557214555909899,31.550662065975732,1.0,48.409869551086516,QPSK,0.47722478764034976
train2017\hurricane-florence_00000055_pre_disaster.png,28.1912842546853,-75.3210879377276,45.67943351311648,7.448143670783271,318,Rician,154.75831018324956,1.5339542911648525,4.3521679371618545,1.0,67.40125812006887,16QAM,0.0018850383342987054
train2017\hurricane-florence_00000057_post_disaster.png,-24.911054869757056,-106.64415220397991,52.2130193397985,9.265082441782246,117,Rician,171.79054280035785,3.4678077411709625,30.9255388808872,1.0,66.87095283800643,QPSK,0.47163926373696985
train2017\hurricane-florence_00000057_pre_disaster.png,-19.80121101707239,-102.96163495422624,48.813809841831905,9.303446916559187,579,Rician,169.77907841300424,-0.8303607664015547,24.532627048515305,1.0,42.728208686341056,QPSK,0.44910816710128787
train2017\hurricane-florence_00000058_post_disaster.png,26.121306043557254,-79.06425194872314,62.926633172171755,12.091074048314262,181,Rician,157.88087445305442,-1.5536017865241534,6.234962684620623,1.0,60.55787652833384,16QAM,0.0030256822769087477
train2017\hurricane-florence_00000058_pre_disaster.png,-7.911346365330996,-97.35736061969578,58.34328310526538,11.689742383247397,588,Rician,169.59010336838006,5.658642519461494,24.004645925286756,1.0,40.83066424015005,QPSK,0.31342868249326616
train2017\hurricane-florence_00000059_post_disaster.png,19.841501860702742,-84.62420260353305,47.15377277590443,9.035731167828013,344,Rician,160.9131217168308,-0.7500888821502492,8.839876992542553,1.0,62.21601063609674,16QAM,0.012481223225368487
train2017\hurricane-florence_00000059_pre_disaster.png,13.432605155268956,-89.24597711729953,34.780975038642545,6.323614751678409,14,Rician,162.53449535875075,-2.5318035332755673,10.654054251265991,1.0,62.5765162849853,16QAM,0.0485839679361082
train2017\hurricane-florence_00000060_post_disaster.png,25.1556304161831,-78.67942019212684,43.33010394040087,8.471490015919048,31,Rician,159.60392048905067,-1.23699696019826,7.603020481710415,1.0,58.79319857651525,16QAM,0.0037706182659708043
train2017\hurricane-florence_00000060_pre_disaster.png,-28.448627412002878,-105.78151415894038,52.12232826005578,9.95526885046519,572,Rician,172.65949585202134,-0.9491631119206116,34.17943887207815,1.0,46.374044980762214,QPSK,0.48111015141005564
train2017\hurricane-florence_00000061_post_disaster.png,-9.55901910763049,-97.41975148509889,65.55835715099559,13.127377650255967,467,Rician,169.22954026736681,-1.5217058808538064,23.028579482653164,1.0,66.26269314150699,QPSK,0.34215779790808243
train2017\hurricane-florence_00000061_pre_disaster.png,10.62558010284679,-90.4683050959302,51.704070981096,9.869838466061685,551,Rician,162.86820768250325,-0.9984414488860837,11.071348463090121,1.0,68.03729347254124,16QAM,0.0823058662824106
train2017\hurricane-florence_00000062_post_disaster.png,22.124636095744016,-85.89049269289976,39.309319245973,6.027051092052046,523,Rician,160.99760109385875,-2.8529706748269845,8.926273525263772,1.0,57.465250064053855,16QAM,0.007492020046625303
train2017\hurricane-florence_00000062_pre_disaster.png,27.064236086245188,-78.6829601257362,65.97609291494969,12.010019442981147,190,Rician,157.9638037483244,1.070950892019495,6.294776624292909,1.0,54.56003730308462,16QAM,0.002439489517922999
train2017\hurricane-florence_00000063_post_disaster.png,3.730493374133343,-98.01042108818561,47.80309236437332,8.835377109459264,62,Rician,167.51082075023373,1.8427008477066782,18.8943159566836,1.0,48.36945666029616,QPSK,0.08093942792171432
train2017\hurricane-florence_00000063_pre_disaster.png,0.6353175415574357,-95.05466205228493,60.65459566790838,11.295700666263283,74,Rician,167.17374117364972,-2.4761083185887336,18.175116138101085,1.0,48.99375689552444,QPSK,0.13376689897512323
train2017\hurricane-florence_00000064_post_disaster.png,-30.465851575076726,-108.37228016016752,51.7153848898148,9.546293742268244,149,Rician,172.28351394898436,1.8012105701540264,32.73149435275086,1.0,51.642499043734176,QPSK,0.48502101269441394
train2017\hurricane-florence_00000064_pre_disaster.png,-29.258296090772905,-102.56415360324,63.300169036824634,11.132411707516457,552,Rician,169.59977742926168,-0.6370253096163472,24.03139641196164,1.0,68.33321409266144,QPSK,0.4827893304934383
train2017\hurricane-florence_00000065_post_disaster.png,-42.285211700548885,-112.07979963897797,34.70083340875626,6.322490972840741,56,Rician,173.6277992468047,-0.4125101155265203,38.21026928058951,1.0,68.68474467364076,QPSK,0.4961567681090165
train2017\hurricane-florence_00000065_pre_disaster.png,16.18416183609433,-87.01657146135845,44.89783350666109,8.273272757904671,572,Rician,161.90972411241978,-0.29023279157415494,9.914626119305193,1.0,57.22388834066646,16QAM,0.027624506781753322
train2017\hurricane-florence_00000066_post_disaster.png,17.10719302899128,-88.12960862058189,30.50719734569886,5.704649675869473,164,Rician,161.9635090411807,0.4216553081741615,9.976210127201274,1.0,66.53114026285402,16QAM,0.022689265428006866
train2017\hurricane-florence_00000066_pre_disaster.png,-35.12668599308449,-113.74267174468719,27.822572386054578,5.209291303436303,130,Rician,173.0687014369565,0.6723948019854833,35.82821798115835,1.0,57.95817558387006,QPSK,0.4912386905264101
train2017\hurricane-florence_00000067_post_disaster.png,13.341717940673568,-87.32725592632049,77.08424902381388,13.857355132454574,503,Rician,162.75918866750322,-1.2872561089944723,10.933257314397345,1.0,54.07344908269465,16QAM,0.04946394194939835
